timestamp,price,quantity,side,level
699,101.608,4,ask,3
699,101.66,1,ask,4
699,101.786,5,ask,5
700,98.6362,2,bid,1
700,97.5384,1,bid,2
700,97.1646,5,bid,3
700,96.8629,3,bid,4
700,96.8546,2,bid,5
700,100.054,3,ask,1
700,101.608,4,ask,2
700,101.66,1,ask,3
700,101.786,5,ask,4
700,101.974,2,ask,5
701,97.5384,1,bid,1
701,97.1646,5,bid,2
701,96.8629,3,bid,3
701,96.8546,2,bid,4
701,96.8382,5,bid,5
701,100.054,3,ask,1
701,101.608,4,ask,2
701,101.66,1,ask,3
701,101.786,5,ask,4
701,101.974,2,ask,5
702,99.9513,3,bid,1
702,97.5384,1,bid,2
702,97.1646,5,bid,3
702,96.8629,3,bid,4
702,96.8546,2,bid,5
702,100.054,3,ask,1
702,101.608,4,ask,2
702,101.66,1,ask,3
702,101.786,5,ask,4
702,101.974,2,ask,5
703,98.078,3,bid,1
703,97.1646,4,bid,2
703,97.0127,1,bid,3
703,96.8629,3,bid,4
703,96.8546,2,bid,5
703,100.054,3,ask,1
703,101.608,4,ask,2
703,101.66,1,ask,3
703,101.786,5,ask,4
703,101.974,2,ask,5
704,98.078,3,bid,1
704,97.1646,4,bid,2
704,97.0127,1,bid,3
704,96.8629,3,bid,4
704,96.8546,2,bid,5
704,99.7473,4,ask,1
704,100.054,3,ask,2
704,101.608,4,ask,3
704,101.66,1,ask,4
704,101.786,5,ask,5
705,98.078,3,bid,1
705,97.1646,4,bid,2
705,97.0127,1,bid,3
705,96.8629,3,bid,4
705,96.8546,2,bid,5
705,99.7473,4,ask,1
705,100.054,3,ask,2
705,100.99,4,ask,3
705,101.608,4,ask,4
705,101.66,1,ask,5
706,98.078,3,bid,1
706,97.4349,3,bid,2
706,97.1646,4,bid,3
706,97.0127,1,bid,4
706,96.8629,3,bid,5
706,99.5453,2,ask,1
706,99.7473,4,ask,2
706,100.054,3,ask,3
706,100.99,4,ask,4
706,101.608,4,ask,5
707,98.078,3,bid,1
707,97.4349,3,bid,2
707,97.1646,4,bid,3
707,97.0127,1,bid,4
707,96.8629,3,bid,5
707,99.5453,2,ask,1
707,99.7473,4,ask,2
707,100.054,3,ask,3
707,100.548,3,ask,4
707,100.99,4,ask,5
708,98.078,3,bid,1
708,97.4349,3,bid,2
708,97.1646,4,bid,3
708,97.0127,1,bid,4
708,96.8629,3,bid,5
708,99.4324,1,ask,1
708,99.5453,2,ask,2
708,99.7473,4,ask,3
708,100.054,3,ask,4
708,100.548,3,ask,5
709,98.078,2,bid,1
709,97.4349,3,bid,2
709,97.1646,4,bid,3
709,97.0127,1,bid,4
709,96.8629,3,bid,5
709,99.5453,2,ask,1
709,99.7473,4,ask,2
709,100.054,3,ask,3
709,100.548,3,ask,4
709,100.99,4,ask,5
710,98.078,2,bid,1
710,97.4349,3,bid,2
710,97.1646,4,bid,3
710,97.0127,1,bid,4
710,96.8629,3,bid,5
710,98.676,1,ask,1
710,99.5453,2,ask,2
710,99.7473,4,ask,3
710,100.054,3,ask,4
710,100.548,3,ask,5
711,99.3198,5,bid,1
711,97.4349,3,bid,2
711,97.1646,4,bid,3
711,97.0127,1,bid,4
711,96.8629,3,bid,5
711,99.7473,3,ask,1
711,100.054,3,ask,2
711,100.548,3,ask,3
711,100.99,4,ask,4
711,101.186,1,ask,5
712,99.3198,2,bid,1
712,97.4349,3,bid,2
712,97.1646,4,bid,3
712,97.0127,1,bid,4
712,96.8629,3,bid,5
712,99.5194,4,ask,1
712,99.7473,3,ask,2
712,100.054,3,ask,3
712,100.548,3,ask,4
712,100.99,4,ask,5
713,99.3198,2,bid,1
713,97.4349,3,bid,2
713,97.1646,4,bid,3
713,97.0127,1,bid,4
713,96.8629,3,bid,5
713,99.5194,1,ask,1
713,99.7473,3,ask,2
713,100.054,3,ask,3
713,100.548,3,ask,4
713,100.99,4,ask,5
714,99.3198,2,bid,1
714,98.1654,1,bid,2
714,97.4349,3,bid,3
714,97.1646,4,bid,4
714,97.0127,1,bid,5
714,99.5194,1,ask,1
714,99.7473,3,ask,2
714,100.054,3,ask,3
714,100.548,3,ask,4
714,100.99,4,ask,5
715,97.4349,2,bid,1
715,97.1646,4,bid,2
715,97.0127,1,bid,3
715,96.8629,3,bid,4
715,96.8546,2,bid,5
715,100.054,1,ask,1
715,100.548,3,ask,2
715,100.99,4,ask,3
715,101.186,1,ask,4
715,101.289,4,ask,5
716,97.1646,4,bid,1
716,97.0127,1,bid,2
716,96.8629,3,bid,3
716,96.8546,2,bid,4
716,96.8382,5,bid,5
716,100.054,1,ask,1
716,100.548,3,ask,2
716,100.99,4,ask,3
716,101.186,1,ask,4
716,101.289,4,ask,5
717,97.1646,2,bid,1
717,97.0127,1,bid,2
717,96.8629,3,bid,3
717,96.8546,2,bid,4
717,96.8382,5,bid,5
717,99.7201,1,ask,1
717,100.548,1,ask,2
717,100.99,4,ask,3
717,101.186,1,ask,4
717,101.289,4,ask,5
718,98.0922,3,bid,1
718,97.1646,2,bid,2
718,97.0127,1,bid,3
718,96.8629,3,bid,4
718,96.8546,2,bid,5
718,99.7201,1,ask,1
718,100.548,1,ask,2
718,100.698,2,ask,3
718,100.99,4,ask,4
718,101.186,1,ask,5
719,98.0922,3,bid,1
719,97.9613,5,bid,2
719,97.1646,2,bid,3
719,97.0127,1,bid,4
719,96.8629,3,bid,5
719,99.7201,1,ask,1
719,100.548,1,ask,2
719,100.698,2,ask,3
719,100.99,4,ask,4
719,101.186,1,ask,5
720,98.0922,3,bid,1
720,97.9613,5,bid,2
720,97.1646,2,bid,3
720,97.0127,1,bid,4
720,96.8629,3,bid,5
720,99.7201,1,ask,1
720,100.548,1,ask,2
720,100.698,2,ask,3
720,100.99,4,ask,4
720,101.186,1,ask,5
721,98.0922,3,bid,1
721,97.9613,5,bid,2
721,97.1646,2,bid,3
721,97.0127,1,bid,4
721,96.8629,3,bid,5
721,100.698,2,ask,1
721,100.99,4,ask,2
721,101.186,1,ask,3
721,101.289,4,ask,4
721,101.442,2,ask,5
722,98.0922,3,bid,1
722,97.9613,5,bid,2
722,97.1646,2,bid,3
722,97.0127,1,bid,4
722,96.8629,3,bid,5
722,100.698,2,ask,1
722,100.99,4,ask,2
722,101.186,1,ask,3
722,101.289,4,ask,4
722,101.442,2,ask,5
723,98.0922,3,bid,1
723,97.9613,5,bid,2
723,97.1646,2,bid,3
723,97.0127,1,bid,4
723,96.8629,3,bid,5
723,100.99,3,ask,1
723,101.186,1,ask,2
723,101.289,4,ask,3
723,101.442,2,ask,4
723,101.608,4,ask,5
724,98.0922,3,bid,1
724,97.9613,5,bid,2
724,97.6504,5,bid,3
724,97.1646,2,bid,4
724,97.0127,1,bid,5
724,98.5959,3,ask,1
724,100.392,4,ask,2
724,100.99,1,ask,3
724,101.186,1,ask,4
724,101.289,4,ask,5
725,97.9613,1,bid,1
725,97.6504,5,bid,2
725,97.1646,2,bid,3
725,97.0127,1,bid,4
725,96.8629,3,bid,5
725,98.5959,3,ask,1
725,98.6083,5,ask,2
725,100.392,4,ask,3
725,100.928,3,ask,4
725,100.99,1,ask,5
726,97.6504,5,bid,1
726,97.1646,2,bid,2
726,97.0127,1,bid,3
726,96.8629,3,bid,4
726,96.8546,2,bid,5
726,98.5959,3,ask,1
726,98.6083,5,ask,2
726,100.392,4,ask,3
726,100.928,3,ask,4
726,100.99,1,ask,5
727,97.6504,1,bid,1
727,97.1646,2,bid,2
727,97.0127,1,bid,3
727,96.8629,3,bid,4
727,96.8546,2,bid,5
727,98.2127,2,ask,1
727,98.5959,3,ask,2
727,98.6083,5,ask,3
727,100.392,4,ask,4
727,100.928,3,ask,5
728,97.6504,1,bid,1
728,97.1646,2,bid,2
728,97.0127,1,bid,3
728,96.8629,3,bid,4
728,96.8546,2,bid,5
728,98.2127,2,ask,1
728,98.5959,3,ask,2
728,98.6083,5,ask,3
728,100.392,4,ask,4
728,100.928,3,ask,5
729,97.6504,1,bid,1
729,97.1646,2,bid,2
729,97.0127,1,bid,3
729,96.8629,3,bid,4
729,96.8546,2,bid,5
729,98.5959,1,ask,1
729,98.6083,5,ask,2
729,100.392,4,ask,3
729,100.928,3,ask,4
729,100.99,1,ask,5
730,97.6504,1,bid,1
730,97.1646,2,bid,2
730,97.0127,1,bid,3
730,96.8629,3,bid,4
730,96.8546,2,bid,5
730,98.6083,2,ask,1
730,100.392,4,ask,2
730,100.928,3,ask,3
730,100.99,1,ask,4
730,101.186,1,ask,5
731,97.6504,1,bid,1
731,97.1646,2,bid,2
731,97.0127,1,bid,3
731,96.8629,3,bid,4
731,96.8546,2,bid,5
731,100.392,2,ask,1
731,100.928,3,ask,2
731,100.99,1,ask,3
731,101.186,1,ask,4
731,101.289,4,ask,5
732,96.8629,3,bid,1
732,96.8546,2,bid,2
732,96.8382,5,bid,3
732,96.8303,4,bid,4
732,96.8295,2,bid,5
732,100.266,5,ask,1
732,100.392,2,ask,2
732,100.928,3,ask,3
732,100.99,1,ask,4
732,101.186,1,ask,5
733,99.6032,3,bid,1
733,98.0357,3,bid,2
733,97.8673,5,bid,3
733,96.8629,3,bid,4
733,96.8546,2,bid,5
733,100.266,5,ask,1
733,100.392,2,ask,2
733,100.928,3,ask,3
733,100.99,1,ask,4
733,101.186,1,ask,5
734,99.6032,3,bid,1
734,98.0357,3,bid,2
734,97.8673,5,bid,3
734,96.8629,3,bid,4
734,96.8546,2,bid,5
734,100.928,3,ask,1
734,100.99,1,ask,2
734,101.186,1,ask,3
734,101.289,4,ask,4
734,101.442,2,ask,5
735,99.6032,3,bid,1
735,98.0357,3,bid,2
735,97.8673,5,bid,3
735,96.8629,3,bid,4
735,96.8546,2,bid,5
735,100.928,3,ask,1
735,100.99,1,ask,2
735,101.186,1,ask,3
735,101.289,4,ask,4
735,101.442,2,ask,5
736,100.514,5,bid,1
736,99.6032,3,bid,2
736,98.0357,3,bid,3
736,97.8673,5,bid,4
736,96.8629,3,bid,5
736,100.928,2,ask,1
736,100.99,1,ask,2
736,101.186,1,ask,3
736,101.289,4,ask,4
736,101.442,2,ask,5
737,100.514,5,bid,1
737,99.6032,3,bid,2
737,98.8324,4,bid,3
737,98.0357,3,bid,4
737,97.8673,5,bid,5
737,101.289,4,ask,1
737,101.442,2,ask,2
737,101.608,4,ask,3
737,101.66,1,ask,4
737,101.786,5,ask,5
738,100.514,5,bid,1
738,99.6032,3,bid,2
738,98.8324,4,bid,3
738,98.0357,3,bid,4
738,97.8673,5,bid,5
738,100.696,1,ask,1
738,101.289,4,ask,2
738,101.442,2,ask,3
738,101.608,4,ask,4
738,101.66,1,ask,5
739,100.588,3,bid,1
739,100.514,5,bid,2
739,99.6032,3,bid,3
739,98.8324,4,bid,4
739,98.0357,3,bid,5
739,100.794,5,ask,1
739,101.289,1,ask,2
739,101.442,2,ask,3
739,101.608,4,ask,4
739,101.66,1,ask,5
740,100.588,3,bid,1
740,100.514,5,bid,2
740,99.6032,3,bid,3
740,99.5979,1,bid,4
740,98.8324,4,bid,5
740,100.794,4,ask,1
740,101.289,1,ask,2
740,101.442,2,ask,3
740,101.608,4,ask,4
740,101.66,1,ask,5
741,100.514,3,bid,1
741,99.6032,3,bid,2
741,99.5979,1,bid,3
741,98.8324,4,bid,4
741,98.0357,3,bid,5
741,100.794,3,ask,1
741,101.289,1,ask,2
741,101.442,2,ask,3
741,101.608,4,ask,4
741,101.66,1,ask,5
742,100.148,1,bid,1
742,99.6032,3,bid,2
742,99.5979,1,bid,3
742,99.1928,4,bid,4
742,98.8324,4,bid,5
742,100.794,3,ask,1
742,101.289,1,ask,2
742,101.442,2,ask,3
742,101.608,4,ask,4
742,101.66,1,ask,5
743,99.6032,2,bid,1
743,99.5979,1,bid,2
743,99.1928,4,bid,3
743,98.8324,4,bid,4
743,98.0357,3,bid,5
743,100.794,3,ask,1
743,101.116,5,ask,2
743,101.289,1,ask,3
743,101.442,2,ask,4
743,101.608,4,ask,5
744,100.751,2,bid,1
744,99.6032,2,bid,2
744,99.5979,1,bid,3
744,99.1928,4,bid,4
744,98.8324,4,bid,5
744,101.116,4,ask,1
744,101.289,1,ask,2
744,101.442,2,ask,3
744,101.608,4,ask,4
744,101.619,5,ask,5
745,99.3319,3,bid,1
745,99.1928,2,bid,2
745,98.8324,4,bid,3
745,98.0357,3,bid,4
745,97.8673,5,bid,5
745,101.116,4,ask,1
745,101.289,1,ask,2
745,101.442,2,ask,3
745,101.608,4,ask,4
745,101.619,5,ask,5
746,99.3319,3,bid,1
746,99.1928,2,bid,2
746,98.8324,4,bid,3
746,98.0357,3,bid,4
746,97.8673,5,bid,5
746,101.116,2,ask,1
746,101.289,1,ask,2
746,101.442,2,ask,3
746,101.608,4,ask,4
746,101.619,5,ask,5
747,99.3319,3,bid,1
747,99.1928,2,bid,2
747,98.8324,4,bid,3
747,98.0357,3,bid,4
747,97.8673,5,bid,5
747,101.442,2,ask,1
747,101.608,4,ask,2
747,101.619,5,ask,3
747,101.66,1,ask,4
747,101.672,2,ask,5
748,99.3319,3,bid,1
748,99.1928,2,bid,2
748,98.8324,4,bid,3
748,98.0357,3,bid,4
748,97.8673,5,bid,5
748,101.442,2,ask,1
748,101.517,1,ask,2
748,101.608,4,ask,3
748,101.619,5,ask,4
748,101.66,1,ask,5
749,99.3319,3,bid,1
749,99.1928,2,bid,2
749,98.8324,4,bid,3
749,98.0357,3,bid,4
749,97.8673,5,bid,5
749,101.608,4,ask,1
749,101.619,5,ask,2
749,101.66,1,ask,3
749,101.672,2,ask,4
749,101.786,5,ask,5
750,99.3319,3,bid,1
750,99.1928,2,bid,2
750,98.8324,4,bid,3
750,98.0357,3,bid,4
750,97.8673,5,bid,5
750,101.322,5,ask,1
750,101.608,4,ask,2
750,101.619,5,ask,3
750,101.66,1,ask,4
750,101.672,2,ask,5
751,99.3319,3,bid,1
751,99.1928,2,bid,2
751,98.8324,4,bid,3
751,98.0357,3,bid,4
751,97.8673,5,bid,5
751,101.043,4,ask,1
751,101.322,4,ask,2
751,101.608,4,ask,3
751,101.619,5,ask,4
751,101.66,1,ask,5
752,99.1928,1,bid,1
752,98.8324,4,bid,2
752,98.0357,3,bid,3
752,97.8673,5,bid,4
752,96.8629,3,bid,5
752,101.043,2,ask,1
752,101.322,4,ask,2
752,101.608,4,ask,3
752,101.619,5,ask,4
752,101.66,1,ask,5
753,97.8673,5,bid,1
753,96.8629,3,bid,2
753,96.8546,2,bid,3
753,96.8382,5,bid,4
753,96.8303,4,bid,5
753,101.043,2,ask,1
753,101.322,4,ask,2
753,101.608,4,ask,3
753,101.619,5,ask,4
753,101.66,1,ask,5
754,97.8673,5,bid,1
754,97.6551,4,bid,2
754,96.8629,3,bid,3
754,96.8546,2,bid,4
754,96.8382,5,bid,5
754,98.6657,2,ask,1
754,101.043,2,ask,2
754,101.322,4,ask,3
754,101.608,4,ask,4
754,101.619,5,ask,5
755,97.8673,5,bid,1
755,97.6551,4,bid,2
755,97.056,2,bid,3
755,96.8629,3,bid,4
755,96.8546,2,bid,5
755,101.043,1,ask,1
755,101.322,4,ask,2
755,101.608,4,ask,3
755,101.619,5,ask,4
755,101.66,1,ask,5
756,100.654,1,bid,1
756,97.8673,5,bid,2
756,97.6551,4,bid,3
756,97.056,2,bid,4
756,96.8629,3,bid,5
756,101.322,1,ask,1
756,101.608,4,ask,2
756,101.619,5,ask,3
756,101.66,1,ask,4
756,101.672,2,ask,5
757,100.654,1,bid,1
757,99.044,2,bid,2
757,97.9231,1,bid,3
757,97.8673,5,bid,4
757,97.6551,4,bid,5
757,101.608,3,ask,1
757,101.619,5,ask,2
757,101.66,1,ask,3
757,101.672,2,ask,4
757,101.786,5,ask,5
758,99.0477,5,bid,1
758,99.044,2,bid,2
758,97.9231,1,bid,3
758,97.8673,5,bid,4
758,97.6551,4,bid,5
758,101.608,3,ask,1
758,101.619,5,ask,2
758,101.66,1,ask,3
758,101.672,2,ask,4
758,101.786,5,ask,5
759,101.44,1,bid,1
759,99.0477,5,bid,2
759,99.044,2,bid,3
759,97.9231,1,bid,4
759,97.8714,4,bid,5
759,101.608,3,ask,1
759,101.619,5,ask,2
759,101.66,1,ask,3
759,101.672,2,ask,4
759,101.786,5,ask,5
760,101.44,1,bid,1
760,100.573,4,bid,2
760,99.0477,5,bid,3
760,99.044,2,bid,4
760,97.9231,1,bid,5
760,101.608,3,ask,1
760,101.619,5,ask,2
760,101.66,1,ask,3
760,101.672,2,ask,4
760,101.786,5,ask,5
761,101.44,1,bid,1
761,100.573,4,bid,2
761,100.265,4,bid,3
761,99.0477,5,bid,4
761,99.044,2,bid,5
761,101.497,2,ask,1
761,101.608,3,ask,2
761,101.619,5,ask,3
761,101.66,1,ask,4
761,101.672,2,ask,5
762,100.573,1,bid,1
762,100.265,4,bid,2
762,99.0477,5,bid,3
762,99.044,2,bid,4
762,97.9231,1,bid,5
762,101.497,2,ask,1
762,101.608,3,ask,2
762,101.619,5,ask,3
762,101.66,1,ask,4
762,101.672,2,ask,5
763,100.265,1,bid,1
763,99.0477,5,bid,2
763,99.044,2,bid,3
763,97.9231,1,bid,4
763,97.8714,4,bid,5
763,101.497,2,ask,1
763,101.548,1,ask,2
763,101.608,3,ask,3
763,101.619,5,ask,4
763,101.66,1,ask,5
764,99.0477,5,bid,1
764,99.044,2,bid,2
764,97.9231,1,bid,3
764,97.8714,4,bid,4
764,97.8673,5,bid,5
764,101.497,2,ask,1
764,101.548,1,ask,2
764,101.608,3,ask,3
764,101.619,5,ask,4
764,101.66,1,ask,5
765,99.0477,5,bid,1
765,99.044,2,bid,2
765,97.9231,1,bid,3
765,97.8714,4,bid,4
765,97.8673,5,bid,5
765,101.497,2,ask,1
765,101.548,1,ask,2
765,101.608,3,ask,3
765,101.619,5,ask,4
765,101.66,1,ask,5
766,99.0477,5,bid,1
766,99.044,2,bid,2
766,97.9231,1,bid,3
766,97.8714,4,bid,4
766,97.8673,5,bid,5
766,101.497,2,ask,1
766,101.548,1,ask,2
766,101.608,3,ask,3
766,101.619,5,ask,4
766,101.66,1,ask,5
767,99.0477,1,bid,1
767,99.044,2,bid,2
767,97.9231,1,bid,3
767,97.8714,4,bid,4
767,97.8673,5,bid,5
767,101.608,2,ask,1
767,101.619,5,ask,2
767,101.66,1,ask,3
767,101.672,2,ask,4
767,101.786,5,ask,5
768,99.0477,1,bid,1
768,99.044,2,bid,2
768,97.9231,1,bid,3
768,97.8714,4,bid,4
768,97.8673,5,bid,5
768,101.608,2,ask,1
768,101.619,5,ask,2
768,101.66,1,ask,3
768,101.672,2,ask,4
768,101.786,5,ask,5
769,99.8452,1,bid,1
769,99.0477,1,bid,2
769,99.044,2,bid,3
769,97.9231,1,bid,4
769,97.8714,4,bid,5
769,101.619,2,ask,1
769,101.66,1,ask,2
769,101.672,2,ask,3
769,101.786,5,ask,4
769,101.87,5,ask,5
770,99.0477,1,bid,1
770,99.044,2,bid,2
770,97.9231,1,bid,3
770,97.8714,4,bid,4
770,97.8673,5,bid,5
770,99.22,2,ask,1
770,101.619,2,ask,2
770,101.66,1,ask,3
770,101.672,2,ask,4
770,101.786,5,ask,5
771,99.0477,1,bid,1
771,99.044,2,bid,2
771,97.9231,1,bid,3
771,97.8714,4,bid,4
771,97.8673,5,bid,5
771,99.22,2,ask,1
771,101.619,2,ask,2
771,101.66,1,ask,3
771,101.672,2,ask,4
771,101.786,5,ask,5
772,100.792,5,bid,1
772,97.9231,1,bid,2
772,97.8714,4,bid,3
772,97.8673,5,bid,4
772,97.6551,4,bid,5
772,101.66,1,ask,1
772,101.672,2,ask,2
772,101.786,5,ask,3
772,101.87,5,ask,4
772,101.944,1,ask,5
773,100.792,3,bid,1
773,99.5686,2,bid,2
773,98.161,2,bid,3
773,97.9231,1,bid,4
773,97.8714,4,bid,5
773,101.66,1,ask,1
773,101.672,2,ask,2
773,101.786,5,ask,3
773,101.87,5,ask,4
773,101.944,1,ask,5
774,100.792,3,bid,1
774,99.5686,2,bid,2
774,98.161,2,bid,3
774,97.9231,1,bid,4
774,97.8714,4,bid,5
774,101.66,1,ask,1
774,101.672,2,ask,2
774,101.786,5,ask,3
774,101.87,5,ask,4
774,101.944,1,ask,5
775,100.792,3,bid,1
775,99.5686,2,bid,2
775,98.161,2,bid,3
775,97.9231,1,bid,4
775,97.8714,4,bid,5
775,101.66,1,ask,1
775,101.672,2,ask,2
775,101.786,5,ask,3
775,101.87,5,ask,4
775,101.944,1,ask,5
776,101.645,1,bid,1
776,100.792,3,bid,2
776,99.5686,2,bid,3
776,98.161,2,bid,4
776,97.9231,1,bid,5
776,101.66,1,ask,1
776,101.672,2,ask,2
776,101.673,5,ask,3
776,101.786,5,ask,4
776,101.87,5,ask,5
777,101.604,2,bid,1
777,100.792,3,bid,2
777,99.5686,2,bid,3
777,98.161,2,bid,4
777,97.9231,1,bid,5
777,101.786,5,ask,1
777,101.87,5,ask,2
777,101.944,1,ask,3
777,101.952,5,ask,4
777,101.974,2,ask,5
778,101.604,2,bid,1
778,100.792,3,bid,2
778,99.5686,2,bid,3
778,99.2814,1,bid,4
778,98.161,2,bid,5
778,101.786,5,ask,1
778,101.87,5,ask,2
778,101.944,1,ask,3
778,101.952,5,ask,4
778,101.974,2,ask,5
779,101.604,2,bid,1
779,100.792,3,bid,2
779,100.378,4,bid,3
779,99.5686,2,bid,4
779,99.2814,1,bid,5
779,101.786,4,ask,1
779,101.87,5,ask,2
779,101.944,1,ask,3
779,101.952,5,ask,4
779,101.974,2,ask,5
780,100.378,1,bid,1
780,99.9658,1,bid,2
780,99.5686,2,bid,3
780,99.2814,1,bid,4
780,98.161,2,bid,5
780,101.786,4,ask,1
780,101.87,5,ask,2
780,101.944,1,ask,3
780,101.952,5,ask,4
780,101.974,2,ask,5
781,99.2814,1,bid,1
781,98.161,2,bid,2
781,97.9231,1,bid,3
781,97.8714,4,bid,4
781,97.8673,5,bid,5
781,101.786,2,ask,1
781,101.87,5,ask,2
781,101.944,1,ask,3
781,101.952,5,ask,4
781,101.974,2,ask,5
782,101.526,2,bid,1
782,99.2814,1,bid,2
782,98.161,2,bid,3
782,97.9231,1,bid,4
782,97.8714,4,bid,5
782,101.786,2,ask,1
782,101.87,5,ask,2
782,101.944,1,ask,3
782,101.952,5,ask,4
782,101.974,2,ask,5
783,97.9231,1,bid,1
783,97.8714,4,bid,2
783,97.8673,5,bid,3
783,97.6551,4,bid,4
783,97.2891,5,bid,5
783,100.311,1,ask,1
783,101.786,2,ask,2
783,101.87,5,ask,3
783,101.944,1,ask,4
783,101.952,5,ask,5
784,97.9231,1,bid,1
784,97.8714,4,bid,2
784,97.8673,5,bid,3
784,97.6551,4,bid,4
784,97.2891,5,bid,5
784,100.311,1,ask,1
784,101.681,3,ask,2
784,101.786,2,ask,3
784,101.87,5,ask,4
784,101.944,1,ask,5
785,97.9231,1,bid,1
785,97.8714,4,bid,2
785,97.8673,5,bid,3
785,97.6551,4,bid,4
785,97.2891,5,bid,5
785,100.311,1,ask,1
785,101.681,3,ask,2
785,101.786,2,ask,3
785,101.87,5,ask,4
785,101.944,1,ask,5
786,99.5733,2,bid,1
786,97.9231,1,bid,2
786,97.8714,4,bid,3
786,97.8673,5,bid,4
786,97.6551,4,bid,5
786,100.311,1,ask,1
786,101.681,3,ask,2
786,101.786,2,ask,3
786,101.87,5,ask,4
786,101.944,1,ask,5
787,97.8714,2,bid,1
787,97.8673,5,bid,2
787,97.7338,1,bid,3
787,97.6551,4,bid,4
787,97.2891,5,bid,5
787,100.311,1,ask,1
787,101.681,3,ask,2
787,101.786,2,ask,3
787,101.87,5,ask,4
787,101.944,1,ask,5
788,97.8714,2,bid,1
788,97.8673,5,bid,2
788,97.7338,1,bid,3
788,97.6551,4,bid,4
788,97.2891,5,bid,5
788,101.786,1,ask,1
788,101.87,5,ask,2
788,101.944,1,ask,3
788,101.952,5,ask,4
788,101.974,2,ask,5
789,99.0401,3,bid,1
789,97.8714,2,bid,2
789,97.8673,5,bid,3
789,97.7338,1,bid,4
789,97.6551,4,bid,5
789,101.786,1,ask,1
789,101.87,5,ask,2
789,101.944,1,ask,3
789,101.952,5,ask,4
789,101.974,2,ask,5
790,97.8714,1,bid,1
790,97.8673,5,bid,2
790,97.7338,1,bid,3
790,97.6551,4,bid,4
790,97.2891,5,bid,5
790,98.8929,1,ask,1
790,101.516,2,ask,2
790,101.786,1,ask,3
790,101.87,5,ask,4
790,101.944,1,ask,5
791,97.8673,1,bid,1
791,97.7338,1,bid,2
791,97.6551,4,bid,3
791,97.2891,5,bid,4
791,97.2362,2,bid,5
791,98.8929,1,ask,1
791,101.516,2,ask,2
791,101.786,1,ask,3
791,101.87,5,ask,4
791,101.944,1,ask,5
792,97.8673,1,bid,1
792,97.7338,1,bid,2
792,97.6551,4,bid,3
792,97.2891,5,bid,4
792,97.2362,2,bid,5
792,101.516,1,ask,1
792,101.786,1,ask,2
792,101.87,5,ask,3
792,101.944,1,ask,4
792,101.952,5,ask,5
793,97.8673,1,bid,1
793,97.7338,1,bid,2
793,97.6551,4,bid,3
793,97.2891,5,bid,4
793,97.2362,2,bid,5
793,101.516,1,ask,1
793,101.786,1,ask,2
793,101.87,5,ask,3
793,101.944,1,ask,4
793,101.952,5,ask,5
794,97.8673,1,bid,1
794,97.7338,1,bid,2
794,97.6551,4,bid,3
794,97.2891,5,bid,4
794,97.2362,2,bid,5
794,101.87,4,ask,1
794,101.944,1,ask,2
794,101.952,5,ask,3
794,101.974,2,ask,4
794,102.001,4,ask,5
795,101.059,1,bid,1
795,97.6551,3,bid,2
795,97.2891,5,bid,3
795,97.2362,2,bid,4
795,97.056,2,bid,5
795,101.87,4,ask,1
795,101.944,1,ask,2
795,101.952,5,ask,3
795,101.974,2,ask,4
795,102.001,4,ask,5
796,97.6551,3,bid,1
796,97.2891,5,bid,2
796,97.2362,2,bid,3
796,97.056,2,bid,4
796,96.9039,2,bid,5
796,98.1342,1,ask,1
796,101.87,4,ask,2
796,101.944,1,ask,3
796,101.952,5,ask,4
796,101.974,2,ask,5
797,97.6551,3,bid,1
797,97.2891,5,bid,2
797,97.2362,2,bid,3
797,97.056,2,bid,4
797,96.9039,2,bid,5
797,101.87,4,ask,1
797,101.944,1,ask,2
797,101.952,5,ask,3
797,101.974,2,ask,4
797,102.001,4,ask,5
798,100.981,3,bid,1
798,97.6551,3,bid,2
798,97.2891,5,bid,3
798,97.2362,2,bid,4
798,97.056,2,bid,5
798,101.87,4,ask,1
798,101.944,1,ask,2
798,101.952,5,ask,3
798,101.974,2,ask,4
798,102.001,4,ask,5
799,97.6551,3,bid,1
799,97.2891,5,bid,2
799,97.2362,2,bid,3
799,97.056,2,bid,4
799,96.9039,2,bid,5
799,99.792,1,ask,1
799,101.87,4,ask,2
799,101.944,1,ask,3
799,101.952,5,ask,4
799,101.974,2,ask,5
800,97.6551,3,bid,1
800,97.3168,1,bid,2
800,97.2891,5,bid,3
800,97.2362,2,bid,4
800,97.056,2,bid,5
800,99.3789,5,ask,1
800,99.792,1,ask,2
800,101.87,4,ask,3
800,101.944,1,ask,4
800,101.952,5,ask,5
801,97.6551,3,bid,1
801,97.3168,1,bid,2
801,97.2891,5,bid,3
801,97.2362,2,bid,4
801,97.056,2,bid,5
801,99.3789,5,ask,1
801,99.792,1,ask,2
801,101.87,4,ask,3
801,101.944,1,ask,4
801,101.952,5,ask,5
802,97.6551,3,bid,1
802,97.3168,1,bid,2
802,97.2891,5,bid,3
802,97.2362,2,bid,4
802,97.056,2,bid,5
802,98.0053,5,ask,1
802,99.1163,1,ask,2
802,99.3789,5,ask,3
802,99.792,1,ask,4
802,101.87,4,ask,5
803,97.6551,3,bid,1
803,97.3168,1,bid,2
803,97.2891,5,bid,3
803,97.2362,2,bid,4
803,97.056,2,bid,5
