timestamp,price,quantity,makerTrader,takerTrader,buyerIsMaker
282,100.391,1,0,5,1
283,99.2936,1,5,2,0
283,99.2936,1,5,4,0
285,101.541,1,4,0,1
285,100.425,2,0,2,0
285,101.717,1,1,4,0
286,99.2774,3,1,4,0
287,101.717,2,1,1,0
287,101.9,2,0,1,0
287,100.813,1,4,5,1
287,98.2118,2,5,5,1
289,100.11,1,2,1,1
289,101.928,1,4,3,0
289,102.306,1,3,3,0
290,102.306,3,3,3,0
290,102.444,1,2,3,0
291,100.446,1,0,4,1
292,101.821,4,2,3,0
292,102.444,1,2,3,0
294,100.446,4,0,3,1
296,100.11,1,2,1,1
296,99.3531,2,1,2,0
298,99.3531,1,1,2,0
298,101.018,2,1,2,0
299,101.018,2,1,3,0
301,99.3118,3,1,3,1
301,99.3036,1,5,3,1
301,99.103,1,0,3,1
301,99.103,2,0,4,1
301,98.8913,2,0,4,1
301,98.2118,1,5,5,1
302,100.593,1,5,2,0
303,97.9046,2,2,4,1
303,97.6454,2,2,4,1
303,97.4692,1,1,4,1
304,97.4692,3,1,0,1
304,97.4338,1,4,0,1
304,97.3021,2,5,1,1
304,97.2672,2,3,1,1
304,101.018,1,1,2,0
304,102.445,1,1,2,0
304,102.475,2,4,2,0
304,102.489,1,1,2,0
304,99.3537,1,3,5,1
305,97.7777,3,5,2,0
307,97.0949,3,1,5,1
307,97.085,1,2,5,1
308,97.0667,3,3,1,1
309,97.474,2,0,2,0
309,97.474,3,0,3,0
309,97.7777,1,5,3,0
309,102.489,1,1,4,0
310,98.2913,1,3,3,1
310,97.0502,1,5,3,1
312,98.2322,1,4,4,1
312,97.3565,3,2,4,1
312,98.6219,2,0,5,0
313,98.6219,1,0,4,0
313,99.3852,1,3,4,0
315,99.3852,3,3,2,0
317,98.6848,1,4,2,1
317,98.7211,4,3,3,0
317,98.6848,1,4,5,1
318,98.7211,1,3,5,0
319,99.3852,1,3,2,0
319,99.7765,3,0,2,0
319,99.8362,1,2,2,0
319,98.6848,1,4,3,1
320,98.6848,2,4,1,1
320,97.773,1,4,1,1
320,99.8362,3,2,5,0
321,99.8362,1,2,4,0
321,99.9412,3,1,4,0
321,100.234,5,4,5,0
324,98.4591,1,3,4,0
325,97.773,3,4,3,1
326,98.4591,1,3,4,0
327,98.4591,1,3,2,0
327,98.4591,1,3,5,0
327,98.5189,2,0,5,0
328,98.5189,1,0,4,0
329,100.841,2,1,1,0
329,100.812,3,4,3,1
329,97.773,1,4,4,1
329,97.3565,1,2,4,1
329,97.3077,3,4,5,0
330,98.7902,2,3,5,1
331,100.268,2,1,5,0
332,100.268,2,1,0,0
332,100.841,2,1,0,0
333,101.523,3,0,2,0
334,101.618,3,5,1,0
334,101.639,1,0,1,0
335,101.639,1,0,3,0
335,101.719,1,4,3,0
335,101.932,2,2,3,0
336,101.021,1,4,2,1
336,100.897,1,0,2,1
338,101.849,1,0,3,1
339,101.343,1,3,1,1
339,102.097,3,2,4,0
339,102.146,2,5,4,0
340,102.289,1,2,0,0
340,102.489,3,1,0,0
340,102.506,1,1,0,0
341,101.343,2,3,1,1
341,102.506,3,1,5,0
341,102.513,1,5,5,0
345,101.967,3,3,3,1
345,101.967,2,3,4,1
345,101.343,2,3,4,1
345,101.192,1,0,4,1
346,102.67,1,0,0,0
346,102.711,1,0,0,0
346,102.741,2,4,0,0
347,101.192,2,0,2,1
347,100.897,2,0,2,1
348,101.145,3,0,1,1
349,101.145,1,0,2,1
349,100.897,2,0,2,1
352,100.123,3,4,0,0
352,99.7975,3,0,4,1
352,99.7901,1,2,4,1
354,100.123,1,4,0,0
354,101.103,1,5,0,0
354,99.7901,2,2,3,1
354,99.3799,1,5,3,1
354,102.011,2,3,4,0
354,102.741,2,4,4,0
355,99.3799,2,5,2,1
355,99.0379,2,0,2,1
355,98.9895,1,4,2,1
356,99.8539,3,3,0,1
356,98.9895,2,4,0,1
357,102.355,1,1,0,1
357,102.741,1,4,5,0
357,102.845,2,5,5,0
359,102.355,1,1,3,1
359,98.9895,1,4,3,1
359,98.8153,1,5,3,1
361,102.845,1,5,3,0
361,102.857,2,2,3,0
361,102.883,1,2,3,0
362,98.8153,1,5,1,1
363,99.2971,3,2,4,1
363,98.8153,1,5,4,1
363,98.7902,1,3,4,1
364,98.7902,2,3,2,1
364,98.1477,3,1,2,1
365,98.9403,2,4,0,0
365,98.9403,1,4,1,0
365,99.2875,2,1,4,1
365,97.9172,3,3,4,1
368,99.3298,3,0,4,1
368,99.2184,2,0,5,1
369,99.4041,3,2,1,0
369,99.4041,1,2,4,0
369,99.623,1,5,4,0
370,99.2184,2,0,0,1
370,98.3279,2,4,5,1
371,97.9172,2,3,1,1
371,97.8869,3,2,1,1
373,98.3062,1,4,1,1
374,98.9257,3,0,5,0
374,99.623,1,5,5,0
375,98.3062,1,4,0,1
375,97.8869,1,2,0,1
375,97.609,1,0,0,1
375,99.623,1,5,2,0
375,99.7328,2,3,2,0
376,99.7328,2,3,2,0
379,97.444,3,4,5,1
380,97.444,2,4,3,1
383,99.1538,3,4,3,0
386,98.8722,4,5,5,1
387,97.6238,1,5,1,0
387,99.151,3,1,2,1
388,97.4318,1,2,2,0
388,99.585,1,0,2,0
388,99.585,1,0,3,0
389,97.2891,1,3,1,1
389,97.2028,1,1,1,1
390,97.4881,5,3,5,0
391,97.6865,2,1,2,0
391,97.7281,1,4,2,0
391,97.7281,2,4,5,0
391,97.9086,3,2,5,0
392,97.2028,1,1,1,1
392,97.1739,4,5,1,1
392,97.9086,2,2,5,0
392,99.7786,1,1,5,0
395,97.3107,2,0,0,0
395,98.658,2,5,0,0
397,98.658,3,5,0,0
397,99.7786,2,1,0,0
398,98.4732,1,3,0,0
399,98.4732,1,3,2,0
399,98.4732,1,3,5,0
400,98.4732,2,3,4,0
400,99.7932,3,5,4,0
401,97.5571,3,1,1,1
401,97.1739,1,5,1,1
401,97.0577,1,4,1,1
401,97.0577,1,4,5,1
401,97.0502,3,5,5,1
403,99.7932,1,5,2,0
403,100.015,2,2,2,0
403,99.0692,1,0,3,1
404,97.0367,3,1,0,1
404,97.0131,1,1,0,1
404,98.8998,2,3,1,0
404,100.159,5,3,3,0
410,98.9395,1,2,1,0
411,98.8862,4,1,2,1
412,98.7192,1,1,5,1
412,97.5518,1,5,5,1
412,96.9926,2,5,5,1
414,98.9395,2,2,3,0
414,99.083,3,0,3,0
416,97.7481,3,4,4,1
416,97.6288,1,3,4,1
417,98.8752,1,3,3,0
418,97.6288,1,3,2,1
419,98.8752,2,3,5,0
419,99.083,1,0,5,0
419,99.5688,1,0,5,0
420,99.5688,1,0,0,0
420,100.085,2,1,0,0
420,100.287,2,3,0,0
420,100.287,1,3,4,0
420,100.351,1,5,4,0
420,100.351,2,5,5,0
420,100.667,1,2,5,0
421,100.667,3,2,1,0
421,100.797,2,0,1,0
421,101.074,2,4,3,0
421,101.106,2,3,3,0
422,97.6288,3,3,0,1
422,97.5924,1,4,0,1
422,97.5924,2,4,2,1
422,97.5924,2,4,4,1
423,99.3526,3,3,1,0
425,97.5807,3,3,4,1
426,97.3788,1,4,5,0
426,98.2203,2,2,5,0
428,98.2203,1,2,2,0
430,99.1811,2,0,3,0
431,97.8117,1,2,1,1
432,99.1811,1,0,2,0
432,99.3526,2,3,2,0
432,100.116,1,4,2,0
434,100.116,2,4,2,0
436,100.116,1,4,1,0
436,100.544,1,5,1,0
436,100.544,3,5,2,0
436,101.106,1,3,2,0
437,101.106,2,3,3,0
437,101.196,2,1,3,0
439,97.8519,4,2,2,1
440,97.8217,3,4,3,0
440,98.5066,1,1,3,0
441,97.8117,1,2,1,1
441,97.2373,1,2,1,1
441,96.9926,1,5,1,1
441,99.8159,2,4,3,0
443,99.6703,5,2,4,1
444,100.528,4,1,0,0
444,98.0625,1,2,4,0
445,98.0625,1,2,1,0
446,98.0625,2,2,2,0
446,99.1719,1,3,2,0
446,100.528,1,1,2,0
446,100.874,1,0,2,0
448,99.3308,2,0,0,1
448,96.9898,1,3,0,1
448,96.9679,1,2,0,1
448,96.9679,2,2,1,1
448,96.9351,2,4,1,1
449,99.3171,1,4,5,0
451,97.7733,5,2,1,0
451,96.9351,1,4,5,1
453,98.9918,2,2,3,1
455,97.6227,3,4,0,0
456,99.3171,3,4,2,0
456,99.3796,2,3,2,0
457,99.3796,2,3,5,0
457,100.651,2,2,5,0
459,100.874,1,0,1,0
459,100.881,1,5,1,0
459,100.997,2,3,1,0
459,101.196,1,1,4,0
459,101.443,1,2,4,0
461,101.443,1,2,5,0
463,101.101,1,1,2,1
463,99.1814,1,1,2,1
463,99.1814,4,1,3,1
466,101.443,2,2,0,0
466,101.574,1,2,0,0
466,101.598,1,3,0,0
466,100.256,2,3,3,1
466,98.8702,1,1,5,1
466,98.4199,2,4,5,1
467,98.8952,1,3,2,0
468,101.598,3,3,0,0
468,101.052,4,2,4,1
468,100.198,1,5,4,1
469,101.619,1,5,0,0
469,101.622,2,1,0,0
470,101.646,1,3,5,0
471,101.086,2,1,3,1
472,100.198,1,5,1,1
472,100.198,2,5,3,1
472,98.9922,1,1,4,1
472,98.8108,4,1,4,1
473,101.144,5,0,1,1
474,98.8108,1,1,5,1
474,97.9025,1,3,5,1
475,97.9025,2,3,0,1
475,101.685,1,1,1,0
475,101.738,2,0,1,0
475,101.781,1,0,1,0
476,101.781,2,0,2,0
476,101.937,2,0,2,0
477,99.7401,2,1,2,1
477,97.9025,1,3,2,1
477,96.9351,1,4,2,1
477,96.9275,1,3,2,1
479,97.864,1,4,0,0
479,97.864,1,4,2,0
480,96.894,2,5,5,1
480,96.891,1,5,5,1
482,97.864,2,4,0,0
482,97.864,1,4,1,0
482,97.9426,1,4,1,0
482,99.0761,1,5,3,0
482,99.5933,1,4,5,0
483,98.3598,1,0,1,0
484,98.2836,2,1,1,1
484,98.3598,1,0,4,0
484,99.5933,3,4,4,0
485,99.5933,1,4,1,0
485,99.7395,5,1,3,0
486,98.1755,4,3,2,1
486,97.4052,1,3,2,1
487,99.8006,4,0,2,1
487,99.1426,1,3,2,1
488,100.846,3,0,2,0
488,100.859,1,5,2,0
488,100.203,1,3,5,1
489,99.1426,2,3,1,1
489,98.326,3,3,4,1
490,98.3942,1,1,5,0
491,98.2581,2,1,2,0
492,98.2581,1,1,0,0
492,99.2721,2,1,0,0
492,99.2721,1,1,2,0
493,99.2721,1,1,0,0
493,99.9159,3,0,0,0
496,99.7334,1,5,1,1
496,98.2183,2,1,1,1
500,98.6354,2,4,3,0
502,97.4946,2,5,2,1
503,97.4052,1,3,5,1
504,97.8382,2,4,1,0
505,97.8382,1,4,1,0
505,98.6354,1,4,1,0
505,98.6354,1,4,3,0
505,98.6936,4,3,3,0
506,97.4052,1,3,0,1
506,98.6936,1,3,3,0
506,98.8101,1,2,3,0
507,98.8101,2,2,4,0
507,96.9342,3,1,5,1
508,100.063,1,0,2,0
509,96.9342,1,1,3,1
509,96.891,3,5,3,1
509,96.8763,1,1,3,1
510,97.3756,2,5,1,0
510,97.3756,1,5,3,0
511,96.8763,3,1,3,1
512,97.3756,1,5,4,0
512,97.7102,2,2,4,0
513,97.7102,2,2,3,0
513,98.6416,1,3,3,0
515,98.6416,2,3,0,0
517,99.3459,1,1,4,0
517,99.3459,4,1,5,0
519,99.255,1,2,0,1
519,97.7246,2,5,0,1
523,97.7882,2,2,0,0
523,98.3003,2,5,0,0
523,99.8971,1,4,0,0
523,99.8971,2,4,2,0
523,97.7246,3,5,4,1
525,96.8763,1,1,0,1
525,96.8755,1,0,0,1
525,97.6132,1,4,4,0
525,97.7953,1,4,4,0
525,97.7953,4,4,5,0
526,99.8971,1,4,0,0
526,99.9257,3,2,0,0
526,100.018,1,5,0,0
527,99.5045,2,4,4,0
527,100.018,1,5,4,0
529,100.018,1,5,5,0
530,99.5273,3,0,4,0
531,99.5273,1,0,4,0
531,100.018,1,5,4,0
531,100.063,1,0,4,0
531,100.148,1,4,4,0
531,100.148,1,4,5,0
531,100.184,2,1,5,0
532,100.184,3,1,0,0
532,99.1042,4,5,3,1
534,98.6259,1,5,2,1
536,98.5342,3,5,0,1
536,98.5218,1,2,0,1
538,100.458,1,0,1,0
538,100.611,3,5,1,0
538,100.611,2,5,2,0
538,100.677,1,1,2,0
539,98.5218,3,2,4,1
539,98.2426,2,2,4,1
539,100.677,1,1,5,0
540,100.112,4,0,2,1
540,100.112,1,0,5,1
540,97.653,3,0,5,1
541,97.5611,4,0,2,1
541,100.859,1,5,4,0
542,100.859,1,5,0,0
543,97.6574,1,3,0,1
543,97.6574,3,3,1,1
543,100.148,3,1,2,0
543,100.986,1,5,2,0
543,100.99,1,1,2,0
543,97.6574,1,3,4,1
545,99.9839,1,0,2,1
545,100.234,2,3,4,0
548,100.234,1,3,1,0
548,96.9799,1,5,5,1
548,96.8755,2,0,5,1
552,96.8755,1,0,0,1
552,96.8633,3,0,0,1
553,97.9717,3,2,1,0
554,97.1649,4,5,0,0
554,97.6628,1,0,1,1
554,96.8633,1,0,5,1
554,96.8629,1,3,5,1
555,97.0212,2,1,2,0
555,97.9717,1,2,2,0
556,98.7377,5,3,2,0
556,99.3071,1,2,4,0
556,100.234,2,3,4,0
556,100.99,2,1,5,0
556,101,2,4,5,0
558,98.7165,1,1,1,1
562,101.326,3,3,0,0
562,100.33,3,2,2,1
562,99.9322,3,5,3,1
563,99.7448,2,4,0,1
563,101.326,1,3,2,0
563,101.395,4,0,2,0
563,99.7448,1,4,5,1
563,99.4567,4,1,5,1
564,101.512,5,0,0,0
564,101.562,3,1,3,0
564,98.7165,4,1,4,1
564,98.6205,1,2,4,1
564,101.562,2,1,5,0
564,101.569,1,1,5,0
564,101.775,2,1,5,0
565,101.775,1,1,2,0
568,98.9126,1,3,0,0
569,98.6205,1,2,0,1
569,98.3044,1,0,2,0
569,98.0934,4,2,3,1
571,98.3044,2,0,0,0
571,98.3044,1,0,2,0
571,99.2799,3,4,2,0
571,99.6831,1,2,2,0
571,99.6831,3,2,4,0
571,101.775,1,1,4,0
571,101.846,1,3,4,0
575,99.0284,2,4,5,0
576,97.9674,2,5,0,1
577,98.3283,3,0,1,0
578,98.3283,2,0,1,0
578,99.0284,2,4,1,0
578,97.7317,1,3,2,1
579,97.7317,1,3,0,1
580,97.2122,3,0,0,1
581,97.0205,1,5,3,1
581,96.9385,1,1,3,1
581,99.2844,4,1,4,0
582,101.091,3,1,2,0
582,101.416,2,3,2,0
583,100.906,2,0,1,1
583,101.416,2,3,3,0
583,101.846,1,3,3,0
583,101.923,1,2,3,0
583,101.943,1,5,3,0
584,101.943,2,5,2,0
584,101.955,1,0,2,0
584,100.906,2,0,4,1
584,99.9359,2,0,4,1
585,98.3382,1,5,3,0
585,101.955,1,0,3,0
586,101.955,2,0,2,0
586,101.97,2,2,2,0
586,102.04,1,4,2,0
586,102.04,3,4,3,0
588,100.403,1,4,2,0
589,100.403,1,4,0,0
589,100.652,3,5,0,0
592,100.008,2,4,0,0
592,100.008,2,4,2,0
592,100.539,2,2,2,0
592,102.04,1,4,2,0
595,101.518,4,2,3,0
597,100.605,4,0,2,1
597,101.214,1,5,5,0
598,99.0183,1,3,5,1
599,101.518,1,2,0,0
599,101.732,2,0,0,0
599,102.162,2,5,0,0
599,99.0183,1,3,4,1
599,98.6383,2,4,5,0
601,100.187,2,5,4,0
601,102.162,1,5,4,0
602,102.162,1,5,1,0
605,100.785,2,5,0,0
605,102.162,1,5,0,0
605,102.19,2,3,0,0
605,102.19,2,3,5,0
605,102.195,1,4,5,0
607,100.025,1,0,4,0
607,100.204,1,3,4,0
609,99.6708,1,5,1,1
609,99.6158,1,1,1,1
610,100.145,2,0,4,0
611,98.3675,2,1,0,1
611,98.3675,3,1,1,1
611,97.8835,1,5,5,1
613,99.0407,1,4,0,1
613,99.0407,1,4,1,1
615,100.05,1,3,3,1
616,100.145,1,0,0,0
618,100.05,3,3,2,1
618,99.0407,2,4,2,1
618,100.145,2,0,3,0
618,100.204,1,3,3,0
618,100.204,1,3,4,0
618,100.289,2,3,4,0
619,98.5764,3,0,1,1
619,98.5764,1,0,4,1
621,98.0325,3,0,4,1
622,97.9661,2,4,1,0
622,100.553,3,0,1,0
623,98.6929,1,2,2,0
624,98.6929,1,2,1,0
625,100.145,1,1,1,1
628,100.646,2,5,0,1
628,97.6743,1,3,3,1
628,98.1449,1,4,5,0
628,99.5988,1,0,5,0
628,101.384,1,1,5,0
629,99.2309,1,1,2,0
629,99.2309,1,1,4,0
630,99.2309,2,1,5,0
630,99.288,1,1,5,0
631,100.62,1,1,4,1
631,97.6743,1,3,4,1
631,97.4412,3,4,4,1
632,97.4412,1,4,3,1
633,101.15,2,1,0,0
633,101.384,1,1,0,0
634,97.5106,4,2,3,0
635,97.4412,1,4,0,1
635,97.3096,1,4,0,1
636,97.276,1,1,1,1
636,97.5106,1,2,3,0
636,98.6077,1,3,3,0
636,100.021,1,0,3,0
637,99.594,2,3,5,0
638,99.594,1,3,2,0
642,98.7311,1,0,0,0
642,99.594,1,3,0,0
642,97.9218,1,0,1,1
642,97.6118,1,3,3,1
643,98.2022,2,2,5,0
645,98.1583,2,2,0,1
647,98.1583,2,2,1,1
647,98.2022,3,2,2,0
647,99.04,1,1,3,0
647,99.1394,1,4,3,0
647,99.594,1,3,3,0
647,100.021,1,0,3,0
647,98.1583,1,2,5,1
648,97.6118,4,3,0,1
648,97.4253,1,0,2,0
648,99.8269,3,3,5,0
649,100.105,2,4,3,0
649,100.465,3,1,3,0
650,100.465,1,1,3,0
650,101.121,2,5,3,0
650,101.384,2,1,3,0
651,99.3409,2,4,3,1
653,99.3409,3,4,5,1
654,97.344,3,4,2,1
654,97.276,1,1,2,1
654,96.9385,1,1,2,1
654,97.4418,2,5,3,0
654,100.172,2,3,3,0
654,101.056,1,4,3,0
654,98.4562,1,4,5,0
655,100.045,1,5,4,1
657,100.045,1,5,1,1
657,101.11,2,2,2,0
657,101.384,1,1,5,0
657,101.627,4,2,5,0
658,98.3255,1,4,1,1
658,96.9385,3,1,1,1
658,96.8629,1,3,1,1
660,98.6501,1,2,0,0
661,98.421,4,0,0,1
661,98.6501,1,2,1,0
661,101.335,1,1,5,1
662,101.894,3,1,3,0
664,101.853,1,4,5,0
664,101.899,1,5,5,0
668,101.947,5,0,5,0
670,101.387,2,3,0,1
671,102.195,3,4,5,0
672,101.387,1,3,5,1
672,100.348,1,1,5,1
672,100.132,1,0,5,1
674,100.132,3,0,0,1
674,99.1986,1,0,0,1
675,99.1986,3,0,2,1
675,99.1378,1,0,2,1
675,98.7129,1,0,4,1
675,98.421,1,0,4,1
675,97.5806,1,0,4,1
675,97.2604,1,4,4,1
677,100.06,2,1,2,0
677,100.06,3,1,3,0
677,100.121,1,2,3,0
679,97.3563,1,4,2,0
679,100.434,3,0,2,0
681,97.2604,1,4,2,1
681,97.1616,3,2,2,1
683,99.2243,5,4,5,0
684,100.434,1,0,2,0
684,100.434,1,0,5,0
684,100.754,2,5,5,0
684,102.121,2,4,5,0
685,102.195,1,4,3,0
685,102.204,1,3,3,0
685,102.204,1,3,4,0
685,102.242,3,2,4,0
685,102.255,1,5,4,0
686,101.914,2,5,4,1
687,102.255,2,5,0,0
687,101.914,2,5,4,1
688,102.267,1,3,2,0
689,99.4448,2,0,4,0
691,99.4448,1,0,1,0
691,99.6022,1,4,3,0
692,101.66,1,2,3,0
693,100.855,1,2,3,1
695,97.9367,4,2,5,1
696,97.9367,1,2,0,1
696,97.8645,4,0,2,0
696,98.2464,1,1,2,0
696,100.054,2,3,3,0
697,99.3646,2,2,3,0
698,98.5528,4,4,4,0
699,99.3646,3,2,2,0
699,99.5564,1,1,2,0
700,99.5564,1,1,2,0
701,98.6362,2,5,5,1
702,99.9513,2,2,4,1
703,99.9513,3,2,2,1
703,97.5384,1,1,2,1
703,97.1646,1,1,2,1
709,98.078,1,5,3,1
709,99.4324,1,3,4,0
711,98.676,1,1,1,0
711,99.5453,2,3,1,0
711,99.7473,1,2,1,0
711,98.078,2,5,4,1
712,99.3198,3,5,2,1
713,99.5194,1,1,0,0
713,99.5194,2,1,3,0
715,99.5194,1,1,1,0
715,99.7473,2,2,1,0
715,99.3198,2,5,2,1
715,98.1654,1,0,2,1
715,97.4349,1,4,2,1
715,99.7473,1,2,3,0
715,100.054,2,3,3,0
716,97.4349,2,4,3,1
717,100.054,1,3,2,0
717,100.548,2,4,2,0
717,97.1646,2,1,4,1
721,99.7201,1,3,1,0
721,100.548,1,4,1,0
723,100.698,2,0,0,0
723,100.99,1,2,0,0
724,100.99,2,2,0,0
725,98.0922,3,4,0,1
725,97.9613,1,0,0,1
725,97.9613,2,0,1,1
725,97.9613,1,0,5,1
726,97.9613,1,0,3,1
727,97.6504,4,2,4,1
729,98.2127,2,1,1,0
729,98.5959,2,3,1,0
730,98.5959,1,3,1,0
730,98.6083,2,2,1,0
730,98.6083,1,2,4,0
731,98.6083,2,2,1,0
731,100.392,2,4,1,0
732,97.6504,1,2,4,1
732,97.1646,2,1,4,1
732,97.0127,1,0,4,1
734,100.266,5,0,3,0
734,100.392,2,4,5,0
736,100.928,1,4,2,0
737,100.928,2,4,4,0
737,100.99,1,2,4,0
737,101.186,1,2,4,0
739,100.696,1,3,0,0
739,101.289,3,3,0,0
739,100.588,2,1,3,1
740,100.794,1,5,5,0
741,100.588,3,1,0,1
741,100.514,2,1,0,1
741,100.794,1,5,4,0
742,100.514,3,1,5,1
743,100.581,2,2,3,1
743,100.148,1,0,3,1
743,99.6032,1,5,3,1
744,100.794,3,5,5,0
744,101.116,1,5,5,0
745,100.751,2,0,2,1
745,99.6032,2,5,2,1
745,99.5979,1,4,2,1
745,99.1928,2,2,3,1
746,101.116,1,5,2,0
746,101.116,1,5,4,0
747,101.116,2,5,1,0
747,101.289,1,3,1,0
749,101.442,2,0,1,0
749,101.517,1,4,1,0
751,101.322,1,1,2,0
752,99.3319,2,4,0,1
752,101.043,2,5,2,0
752,99.3319,1,4,3,1
752,99.1928,1,2,3,1
753,99.1928,1,2,2,1
753,98.8324,3,2,2,1
753,98.8324,1,2,3,1
753,98.0357,3,2,3,1
755,98.6657,1,5,0,0
755,98.6657,1,5,4,0
755,101.043,1,5,4,0
756,101.043,1,5,5,0
756,101.322,3,1,5,0
757,101.322,1,1,5,0
757,101.608,1,4,5,0
758,100.654,1,2,4,1
759,101.44,3,1,4,1
761,101.497,2,0,3,0
762,101.44,1,1,0,1
762,100.573,3,1,0,1
763,100.573,1,1,3,1
763,100.265,3,4,3,1
764,100.265,1,4,0,1
764,99.2838,3,0,2,0
764,99.1415,5,1,4,1
767,99.0477,4,0,4,1
767,101.497,2,0,5,0
767,101.548,1,2,5,0
767,101.608,1,4,5,0
769,101.608,2,4,3,0
769,101.619,3,1,3,0
770,99.8452,1,4,3,1
772,99.22,2,3,0,0
772,101.619,2,1,0,0
772,99.0477,1,0,3,1
772,99.044,2,3,3,1
773,100.792,2,5,2,1
777,101.645,1,4,0,1
777,101.66,1,2,1,0
777,101.672,2,0,1,0
777,101.673,5,5,4,0
779,101.786,1,4,0,0
780,101.604,2,5,4,1
780,100.792,1,5,4,1
780,100.792,2,5,5,1
780,100.378,3,3,5,1
781,101.786,2,4,2,0
781,100.378,1,3,5,1
781,99.9658,1,0,5,1
781,99.5686,2,0,5,1
782,100.682,3,1,5,0
783,101.526,2,5,3,1
783,99.2814,1,3,5,1
783,98.161,2,4,5,1
787,99.5733,2,3,3,1
787,97.9231,1,1,3,1
787,97.8714,2,0,3,1
788,100.311,1,3,0,0
788,101.681,3,3,0,0
788,101.077,2,2,4,0
788,101.786,1,4,4,0
789,99.0401,1,2,3,1
790,99.0401,3,2,0,1
790,97.8714,1,0,4,1
791,97.8714,1,0,1,1
791,97.8673,4,0,1,1
792,98.8929,1,0,3,0
792,101.516,1,3,3,0
794,101.516,1,3,2,0
794,101.786,1,4,2,0
794,101.87,1,3,2,0
795,97.8673,1,0,0,1
795,97.7338,1,0,0,1
795,97.6551,1,1,0,1
796,101.059,1,1,3,1
797,98.1342,1,3,0,0
799,100.981,3,3,4,1
804,97.6551,3,1,1,1
804,97.3168,1,3,1,1
804,98.0053,4,4,3,0
807,98.0053,1,4,5,0
807,99.0605,3,1,5,0
808,99.0605,2,1,2,0
808,99.1163,1,0,2,0
809,99.3789,3,5,2,0
809,99.3789,2,5,3,0
810,99.5914,2,5,0,0
811,97.2891,1,0,0,1
812,98.1037,1,2,0,0
812,99.5914,1,5,3,0
812,99.7788,2,1,3,0
812,99.792,1,4,3,0
813,99.1164,4,4,2,1
813,98.4661,1,0,2,1
813,98.4661,1,0,3,1
814,100.197,2,2,3,0
817,99.2083,2,5,1,1
818,99.2083,2,5,0,1
819,99.4274,2,5,1,0
822,98.4661,2,0,1,1
822,97.8559,3,1,4,0
822,99.4274,1,5,4,0
824,99.4274,1,5,1,0
824,100.197,1,2,1,0
824,100.41,3,0,1,0
825,98.6601,1,5,0,1
825,97.6096,2,2,0,1
825,100.41,1,0,1,0
825,100.71,1,3,4,0
825,100.928,1,2,4,0
825,101.093,1,5,4,0
829,100.411,2,1,2,1
832,101.083,4,3,4,0
832,101.093,1,5,4,0
834,101.093,3,5,1,0
834,101.87,1,3,1,0
834,100.748,1,2,2,1
834,100.748,4,2,3,1
834,99.7806,1,3,3,1
836,101.87,3,3,0,0
836,101.881,2,4,0,0
837,101.881,2,4,5,0
837,101.942,3,3,5,0
838,99.7806,1,3,1,1
840,100.238,3,5,2,0
840,101.571,1,2,3,1
840,98.4442,3,2,3,1
841,101.942,2,3,5,0
841,101.944,1,0,5,0
842,100.037,3,3,3,1
842,99.8022,2,2,3,1
843,99.8022,2,2,5,1
845,99.8022,1,2,2,1
845,99.785,1,3,2,1
847,99.785,3,3,3,1
847,99.6161,1,5,3,1
850,101.774,2,5,1,1
850,101.676,1,0,1,1
850,99.6161,2,5,1,1
850,101.952,1,2,2,0
850,99.6161,1,5,5,1
850,99.2228,4,0,5,1
851,101.952,2,2,0,0
851,99.2228,1,0,1,1
851,99.0289,1,3,1,1
851,98.4442,1,2,1,1
851,98.3909,2,0,2,1
851,98.1376,4,2,5,1
851,98.0623,1,3,5,1
853,101.723,3,4,1,1
853,101.723,1,4,3,1
853,99.9476,3,0,3,1
853,101.952,2,2,4,0
853,101.974,1,5,4,0
854,101.974,1,5,3,0
854,102.001,1,4,3,0
854,99.9476,1,0,5,1
855,98.0623,1,3,3,1
856,98.8098,3,5,0,0
856,98.9713,1,5,0,0
856,100.154,1,0,4,1
857,100.603,4,3,5,0
859,98.8289,1,4,0,0
859,98.8289,1,4,2,0
861,100.079,1,3,3,1
862,100.079,2,3,1,1
865,101.237,1,4,0,0
865,101.322,3,3,0,0
865,101.35,1,2,0,0
865,100.7,1,0,4,1
867,101.35,3,2,0,0
867,101.35,1,2,1,0
867,101.472,1,5,1,0
868,101.237,2,3,5,0
870,101.118,2,2,0,1
870,100.7,3,0,0,1
870,101.472,2,5,5,0
871,100.7,1,0,4,1
871,100.134,2,4,4,1
873,101.472,2,5,0,0
873,101.642,3,5,0,0
874,101.642,1,5,2,0
874,102.001,2,4,2,0
875,100.85,2,4,2,1
875,100.963,1,1,3,0
880,100.963,3,1,4,0
880,101.797,1,4,4,0
881,101.797,1,4,3,0
881,102.001,1,4,3,0
882,100.85,3,4,2,1
882,100.691,2,3,2,1
882,100.691,2,3,5,1
883,100.691,1,3,2,1
885,101.562,1,0,1,0
885,100.134,2,4,2,1
886,101.562,2,0,2,0
886,100.134,1,4,5,1
887,101.055,1,3,2,0
887,100.124,4,0,3,1
887,100.079,1,3,3,1
887,101.055,2,3,4,0
888,101.967,2,4,5,1
889,101.967,1,4,0,1
889,101.329,2,0,4,0
889,99.5072,1,2,5,1
890,102.006,3,0,4,0
